maintenance_part_id,maintenance_id,material_id,quantity_used,unit_cost,total_cost
MPT00046951,MNT0028864,MAT00244,1,218.7,218.7
MPT00046952,MNT0025998,MAT00233,2,241.54,483.08
MPT00046953,MNT0023978,MAT00250,1,3039.07,3039.07
MPT00046954,MNT0025765,MAT00249,1,280.48,280.48
MPT00046955,MNT0025765,MAT00232,1,74.19,74.19
MPT00046956,MNT0025765,MAT00241,2,152.64,305.28
MPT00046957,MNT0020670,MAT00243,1,1373.57,1373.57
MPT00046958,MNT0020670,MAT00238,1,165.56,165.56
MPT00046959,MNT0020670,MAT00239,1,657.81,657.81
MPT00046960,MNT0007445,MAT00029,1,222.42,222.42
MPT00046961,MNT0006377,MAT00140,1,98.81,98.81
MPT00046962,MNT0013697,MAT00235,2,277.88,555.76
MPT00046963,MNT0016567,MAT00245,1,94.95,94.95
MPT00046964,MNT0016567,MAT00250,1,3219.14,3219.14
MPT00046965,MNT0016567,MAT00234,1,251.45,251.45
MPT00046966,MNT0016567,MAT00229,1,471.11,471.11
MPT00046967,MNT0025637,MAT00229,1,428.02,428.02
MPT00046968,MNT0025637,MAT00248,1,506.14,506.14
MPT00046969,MNT0007659,MAT00210,1,398.66,398.66
MPT00046970,MNT0009922,MAT00062,1,84.16,84.16
MPT00046971,MNT0009922,MAT00071,1,193.93,193.93
MPT00046972,MNT0012467,MAT00231,1,445.51,445.51
MPT00046973,MNT0013733,MAT00234,1,249.79,249.79
MPT00046974,MNT0003461,MAT00015,1,57.06,57.06
MPT00046975,MNT0008314,MAT00010,1,141.6,141.6
MPT00046976,MNT0008314,MAT00020,1,435.61,435.61
MPT00046977,MNT0027673,MAT00227,1,265.27,265.27
MPT00046978,MNT0027673,MAT00226,1,52.62,52.62
MPT00046979,MNT0015713,MAT00231,1,376.21,376.21
MPT00046980,MNT0024933,MAT00232,2,73.79,147.58
MPT00046981,MNT0024933,MAT00242,1,167.47,167.47
MPT00046982,MNT0024933,MAT00239,2,683.73,1367.46
MPT00046983,MNT0012939,MAT00226,1,51.25,51.25
MPT00046984,MNT0022140,MAT00250,2,3042.43,6084.86
MPT00046985,MNT0022140,MAT00241,1,167.24,167.24
MPT00046986,MNT0022140,MAT00226,3,50.64,151.92
MPT00046987,MNT0020446,MAT00247,1,678.86,678.86
MPT00046988,MNT0005286,MAT00010,1,133.84,133.84
MPT00046989,MNT0005286,MAT00013,3,115.35,346.05
MPT00046990,MNT0005286,MAT00008,1,113.16,113.16
MPT00046991,MNT0009516,MAT00037,1,423.25,423.25
MPT00046992,MNT0009516,MAT00036,1,94.55,94.55
MPT00046993,MNT0013795,MAT00236,1,209.55,209.55
MPT00046994,MNT0013795,MAT00242,1,176.02,176.02
MPT00046995,MNT0014259,MAT00228,2,63.2,126.4
MPT00046996,MNT0026773,MAT00227,1,248.02,248.02
MPT00046997,MNT0012625,MAT00228,2,61.8,123.6
MPT00046998,MNT0010099,MAT00201,1,153.86,153.86
MPT00046999,MNT0022007,MAT00230,4,420.68,1682.72
MPT00047000,MNT0022007,MAT00242,1,175.28,175.28
MPT00047001,MNT0023604,MAT00226,4,54.1,216.4
MPT00047002,MNT0028726,MAT00237,1,840.94,840.94
MPT00047003,MNT0028726,MAT00246,1,326.55,326.55
MPT00047004,MNT0028726,MAT00243,1,1332.71,1332.71
MPT00047005,MNT0020158,MAT00238,1,157.18,157.18
MPT00047006,MNT0007579,MAT00209,1,328.47,328.47
MPT00047007,MNT0028697,MAT00237,1,884.29,884.29
MPT00047008,MNT0027943,MAT00242,1,167.81,167.81
MPT00047009,MNT0021228,MAT00249,1,298.38,298.38
MPT00047010,MNT0021228,MAT00239,1,807.18,807.18
MPT00047011,MNT0021228,MAT00246,1,308.15,308.15
MPT00047012,MNT0022309,MAT00232,1,68.22,68.22
MPT00047013,MNT0022309,MAT00235,1,286.97,286.97
MPT00047014,MNT0022309,MAT00226,2,48.97,97.94
MPT00047015,MNT0022175,MAT00228,2,62.39,124.78
MPT00047016,MNT0002750,MAT00002,1,113.29,113.29
MPT00047017,MNT0004586,MAT00021,4,97.96,391.84
MPT00047018,MNT0004586,MAT00010,3,132.05,396.15
MPT00047019,MNT0006671,MAT00057,2,164.16,328.32
MPT00047020,MNT0006671,MAT00066,1,131.36,131.36
MPT00047021,MNT0005580,MAT00001,1,65.07,65.07
MPT00047022,MNT0029089,MAT00245,1,91.66,91.66
MPT00047023,MNT0029089,MAT00250,1,2901.73,2901.73
MPT00047024,MNT0029089,MAT00246,1,334.22,334.22
MPT00047025,MNT0029089,MAT00243,3,1249.32,3747.96
MPT00047026,MNT0015242,MAT00235,2,310.96,621.92
MPT00047027,MNT0015242,MAT00250,2,2975.03,5950.06
MPT00047028,MNT0015242,MAT00238,1,157.49,157.49
MPT00047029,MNT0024988,MAT00232,1,67.18,67.18
MPT00047030,MNT0012456,MAT00236,1,205.08,205.08
MPT00047031,MNT0001122,MAT00100,1,912.94,912.94
MPT00047032,MNT0021913,MAT00232,1,69.94,69.94
MPT00047033,MNT0021913,MAT00238,1,169.18,169.18
MPT00047034,MNT0004763,MAT00021,3,96.58,289.74
MPT00047035,MNT0004763,MAT00014,1,85.06,85.06
MPT00047036,MNT0004763,MAT00025,1,271.12,271.12
MPT00047037,MNT0022004,MAT00226,1,55.48,55.48
MPT00047038,MNT0022004,MAT00228,1,65.14,65.14
MPT00047039,MNT0022004,MAT00233,1,276.34,276.34
MPT00047040,MNT0018216,MAT00233,1,242.4,242.4
MPT00047041,MNT0022699,MAT00245,1,99.04,99.04
MPT00047042,MNT0022699,MAT00243,2,1336.34,2672.68
MPT00047043,MNT0000965,MAT00087,1,348.32,348.32
MPT00047044,MNT0000965,MAT00080,1,197.98,197.98
MPT00047045,MNT0027230,MAT00242,1,174.59,174.59
MPT00047046,MNT0027230,MAT00243,1,1298.16,1298.16
MPT00047047,MNT0016280,MAT00228,1,67.44,67.44
MPT00047048,MNT0016280,MAT00242,1,171.2,171.2
MPT00047049,MNT0015182,MAT00231,1,367.77,367.77
MPT00047050,MNT0016158,MAT00237,1,878.28,878.28
MPT00047051,MNT0013778,MAT00229,3,422.46,1267.38
MPT00047052,MNT0013778,MAT00235,1,293.67,293.67
MPT00047053,MNT0000504,MAT00220,3,294.49,883.47
MPT00047054,MNT0000504,MAT00210,2,383.24,766.48
MPT00047055,MNT0000504,MAT00211,1,309.31,309.31
MPT00047056,MNT0001478,MAT00204,2,1275.62,2551.24
MPT00047057,MNT0001478,MAT00222,1,248.51,248.51
MPT00047058,MNT0001478,MAT00215,1,154.58,154.58
MPT00047059,MNT0004774,MAT00031,1,151.7,151.7
MPT00047060,MNT0019608,MAT00250,1,2976.24,2976.24
MPT00047061,MNT0015130,MAT00245,1,93.4,93.4
MPT00047062,MNT0015130,MAT00230,1,427.36,427.36
MPT00047063,MNT0012216,MAT00236,1,191.72,191.72
MPT00047064,MNT0008301,MAT00071,1,223.44,223.44
MPT00047065,MNT0002633,MAT00209,1,333.6,333.6
MPT00047066,MNT0023958,MAT00241,1,172.61,172.61
MPT00047067,MNT0023958,MAT00245,1,87.97,87.97
MPT00047068,MNT0023958,MAT00249,1,336.41,336.41
MPT00047069,MNT0023958,MAT00247,1,763.13,763.13
MPT00047070,MNT0020101,MAT00227,2,266.32,532.64
MPT00047071,MNT0020101,MAT00236,2,178.22,356.44
MPT00047072,MNT0020101,MAT00228,2,62.87,125.74
MPT00047073,MNT0020101,MAT00243,1,1222.03,1222.03
MPT00047074,MNT0025789,MAT00239,1,792.3,792.3
MPT00047075,MNT0025789,MAT00234,1,244.05,244.05
MPT00047076,MNT0017842,MAT00234,1,276.9,276.9
MPT00047077,MNT0017842,MAT00230,1,416.4,416.4
MPT00047078,MNT0011591,MAT00235,3,259.8,779.4
MPT00047079,MNT0007876,MAT00077,1,443.11,443.11
MPT00047080,MNT0012712,MAT00226,2,49.84,99.68
MPT00047081,MNT0012712,MAT00234,1,280.24,280.24
MPT00047082,MNT0002303,MAT00001,2,66.65,133.3
MPT00047083,MNT0002303,MAT00004,1,248.34,248.34
MPT00047084,MNT0002303,MAT00002,1,124.7,124.7
MPT00047085,MNT0007160,MAT00019,1,350.13,350.13
MPT00047086,MNT0006637,MAT00124,1,159.61,159.61
MPT00047087,MNT0006637,MAT00103,1,80.41,80.41
MPT00047088,MNT0003346,MAT00108,2,1430.12,2860.24
MPT00047089,MNT0000109,MAT00073,1,465.08,465.08
MPT00047090,MNT0010675,MAT00067,1,570.27,570.27
MPT00047091,MNT0010675,MAT00062,1,84.48,84.48
MPT00047092,MNT0010675,MAT00062,1,84.03,84.03
MPT00047093,MNT0022618,MAT00236,1,191.75,191.75
MPT00047094,MNT0022618,MAT00237,1,961.4,961.4
MPT00047095,MNT0022618,MAT00237,1,914.7,914.7
MPT00047096,MNT0022618,MAT00228,1,74.72,74.72
MPT00047097,MNT0012433,MAT00249,1,320.14,320.14
MPT00047098,MNT0002399,MAT00118,1,733.52,733.52
MPT00047099,MNT0000095,MAT00013,2,119.27,238.54
MPT00047100,MNT0000095,MAT00025,1,240.81,240.81
MPT00047101,MNT0013436,MAT00235,1,303.31,303.31
MPT00047102,MNT0001203,MAT00086,2,87.6,175.2
MPT00047103,MNT0007035,MAT00122,1,352.81,352.81
MPT00047104,MNT0007585,MAT00004,1,227.87,227.87
MPT00047105,MNT0004935,MAT00002,2,113.96,227.92
MPT00047106,MNT0004935,MAT00023,1,627.07,627.07
MPT00047107,MNT0004935,MAT00001,4,57.83,231.32
MPT00047108,MNT0004935,MAT00017,1,445.17,445.17
MPT00047109,MNT0011846,MAT00235,1,311.66,311.66
MPT00047110,MNT0021202,MAT00249,2,282.94,565.88
MPT00047111,MNT0021202,MAT00231,1,411.58,411.58
MPT00047112,MNT0012299,MAT00235,1,317.36,317.36
MPT00047113,MNT0012299,MAT00242,1,182.87,182.87
MPT00047114,MNT0024101,MAT00249,1,277.05,277.05
MPT00047115,MNT0024101,MAT00226,1,50.05,50.05
MPT00047116,MNT0010665,MAT00144,3,99.33,297.99
MPT00047117,MNT0022176,MAT00240,2,581.41,1162.82
MPT00047118,MNT0020324,MAT00241,2,151.13,302.26
MPT00047119,MNT0020324,MAT00237,1,838.79,838.79
MPT00047120,MNT0021731,MAT00246,1,301.8,301.8
MPT00047121,MNT0021731,MAT00234,1,246.29,246.29
MPT00047122,MNT0010720,MAT00240,1,623.37,623.37
MPT00047123,MNT0018877,MAT00233,1,281.39,281.39
MPT00047124,MNT0007272,MAT00083,3,58.15,174.45
MPT00047125,MNT0007272,MAT00084,1,187.8,187.8
MPT00047126,MNT0007221,MAT00073,1,549.12,549.12
MPT00047127,MNT0021600,MAT00239,4,789.27,3157.08
MPT00047128,MNT0004946,MAT00029,1,199.18,199.18
MPT00047129,MNT0004946,MAT00046,1,465.89,465.89
MPT00047130,MNT0023650,MAT00234,2,301.86,603.72
MPT00047131,MNT0023650,MAT00240,1,599.2,599.2
MPT00047132,MNT0023650,MAT00248,1,472.26,472.26
MPT00047133,MNT0008220,MAT00023,2,535.1,1070.2
MPT00047134,MNT0025198,MAT00238,2,185.29,370.58
MPT00047135,MNT0022192,MAT00226,1,55.71,55.71
MPT00047136,MNT0022192,MAT00239,1,793.95,793.95
MPT00047137,MNT0020476,MAT00237,1,963.04,963.04
MPT00047138,MNT0001311,MAT00216,2,129.08,258.16
MPT00047139,MNT0001311,MAT00204,1,1385.28,1385.28
MPT00047140,MNT0001311,MAT00224,1,1535.97,1535.97
MPT00047141,MNT0001306,MAT00024,2,120.48,240.96
MPT00047142,MNT0001306,MAT00019,1,392.25,392.25
MPT00047143,MNT0001306,MAT00007,2,768.37,1536.74
MPT00047144,MNT0014138,MAT00232,1,75.92,75.92
MPT00047145,MNT0014138,MAT00243,1,1226.61,1226.61
MPT00047146,MNT0014138,MAT00228,2,73.68,147.36
MPT00047147,MNT0014138,MAT00232,1,65.66,65.66
MPT00047148,MNT0016889,MAT00245,3,95.78,287.34
MPT00047149,MNT0016889,MAT00236,1,198.2,198.2
MPT00047150,MNT0016889,MAT00229,1,450.87,450.87
MPT00047151,MNT0017143,MAT00241,1,168.92,168.92
MPT00047152,MNT0020473,MAT00229,1,429.27,429.27
MPT00047153,MNT0020473,MAT00226,3,57.6,172.8
MPT00047154,MNT0014878,MAT00237,1,995.12,995.12
MPT00047155,MNT0014878,MAT00228,1,70.32,70.32
MPT00047156,MNT0000709,MAT00094,1,107.97,107.97
MPT00047157,MNT0000709,MAT00100,1,914.75,914.75
MPT00047158,MNT0000709,MAT00095,1,30.78,30.78
MPT00047159,MNT0000709,MAT00095,1,29.83,29.83
MPT00047160,MNT0014434,MAT00246,2,294.48,588.96
MPT00047161,MNT0020650,MAT00241,1,160.18,160.18
MPT00047162,MNT0020650,MAT00236,2,203.04,406.08
MPT00047163,MNT0020650,MAT00246,1,361.74,361.74
MPT00047164,MNT0025797,MAT00246,1,296.77,296.77
MPT00047165,MNT0001938,MAT00022,1,127.71,127.71
MPT00047166,MNT0014133,MAT00239,1,674.87,674.87
MPT00047167,MNT0014133,MAT00237,1,953.8,953.8
MPT00047168,MNT0001130,MAT00122,1,300.38,300.38
MPT00047169,MNT0001130,MAT00120,1,101.5,101.5
MPT00047170,MNT0001130,MAT00111,1,83.72,83.72
MPT00047171,MNT0013222,MAT00229,1,513.28,513.28
MPT00047172,MNT0013222,MAT00232,1,76.04,76.04
MPT00047173,MNT0013222,MAT00237,1,1027.81,1027.81
MPT00047174,MNT0004704,MAT00106,2,123.71,247.42
MPT00047175,MNT0021166,MAT00243,3,1137.14,3411.42
MPT00047176,MNT0017458,MAT00244,2,221.06,442.12
MPT00047177,MNT0016200,MAT00243,1,1161.39,1161.39
MPT00047178,MNT0016200,MAT00237,1,991.44,991.44
MPT00047179,MNT0014494,MAT00249,1,304.97,304.97
MPT00047180,MNT0014494,MAT00235,1,317.51,317.51
MPT00047181,MNT0014494,MAT00238,3,174.82,524.46
MPT00047182,MNT0023216,MAT00235,1,309.39,309.39
MPT00047183,MNT0014236,MAT00248,1,496.16,496.16
MPT00047184,MNT0001541,MAT00218,1,63.05,63.05
MPT00047185,MNT0005609,MAT00021,1,106.59,106.59
MPT00047186,MNT0005609,MAT00013,1,107.06,107.06
MPT00047187,MNT0005609,MAT00019,1,353.63,353.63
MPT00047188,MNT0022512,MAT00235,1,262.56,262.56
MPT00047189,MNT0022512,MAT00228,1,73.48,73.48
MPT00047190,MNT0022512,MAT00230,2,426.7,853.4
MPT00047191,MNT0010777,MAT00232,1,65.54,65.54
MPT00047192,MNT0007025,MAT00012,1,425.95,425.95
MPT00047193,MNT0007025,MAT00021,1,104.4,104.4
MPT00047194,MNT0025611,MAT00239,1,764.54,764.54
MPT00047195,MNT0025611,MAT00240,1,574.62,574.62
MPT00047196,MNT0025611,MAT00243,1,1247.39,1247.39
MPT00047197,MNT0025611,MAT00236,1,195.37,195.37
MPT00047198,MNT0020761,MAT00241,2,162.06,324.12
MPT00047199,MNT0020761,MAT00227,1,241.82,241.82
MPT00047200,MNT0011359,MAT00250,1,3184.0,3184.0
MPT00047201,MNT0011359,MAT00226,2,58.61,117.22
MPT00047202,MNT0008244,MAT00221,3,164.28,492.84
MPT00047203,MNT0008244,MAT00211,1,288.7,288.7
MPT00047204,MNT0008244,MAT00210,1,377.98,377.98
MPT00047205,MNT0020055,MAT00243,2,1218.83,2437.66
MPT00047206,MNT0020055,MAT00233,1,267.35,267.35
MPT00047207,MNT0003769,MAT00018,1,346.29,346.29
MPT00047208,MNT0003769,MAT00003,1,1678.98,1678.98
MPT00047209,MNT0003769,MAT00003,1,1736.71,1736.71
MPT00047210,MNT0010131,MAT00010,2,165.93,331.86
MPT00047211,MNT0010131,MAT00013,1,120.77,120.77
MPT00047212,MNT0016458,MAT00226,1,60.03,60.03
MPT00047213,MNT0016458,MAT00243,2,1410.24,2820.48
MPT00047214,MNT0011181,MAT00226,1,52.0,52.0
MPT00047215,MNT0018771,MAT00235,1,305.44,305.44
MPT00047216,MNT0009395,MAT00144,2,98.92,197.84
MPT00047217,MNT0005531,MAT00089,1,463.73,463.73
MPT00047218,MNT0005531,MAT00094,2,105.89,211.78
MPT00047219,MNT0006594,MAT00017,2,392.99,785.98
MPT00047220,MNT0006594,MAT00024,1,127.09,127.09
MPT00047221,MNT0006594,MAT00017,1,419.33,419.33
MPT00047222,MNT0002456,MAT00003,1,1911.05,1911.05
MPT00047223,MNT0012046,MAT00237,3,884.46,2653.38
MPT00047224,MNT0012046,MAT00230,4,400.98,1603.92
MPT00047225,MNT0012046,MAT00244,1,191.94,191.94
MPT00047226,MNT0001220,MAT00059,1,89.61,89.61
MPT00047227,MNT0001220,MAT00067,2,646.22,1292.44
MPT00047228,MNT0001220,MAT00052,2,706.28,1412.56
MPT00047229,MNT0001220,MAT00068,1,159.7,159.7
MPT00047230,MNT0020367,MAT00246,1,330.49,330.49
MPT00047231,MNT0020367,MAT00248,1,548.2,548.2
MPT00047232,MNT0018351,MAT00244,2,198.78,397.56
MPT00047233,MNT0012434,MAT00242,1,173.99,173.99
MPT00047234,MNT0016180,MAT00229,1,420.5,420.5
MPT00047235,MNT0009062,MAT00142,1,510.61,510.61
MPT00047236,MNT0009062,MAT00150,2,205.51,411.02
MPT00047237,MNT0004535,MAT00063,1,228.99,228.99
MPT00047238,MNT0004535,MAT00056,2,75.11,150.22
MPT00047239,MNT0007803,MAT00204,1,1368.0,1368.0
MPT00047240,MNT0007803,MAT00217,1,135.38,135.38
MPT00047241,MNT0018775,MAT00248,1,515.68,515.68
MPT00047242,MNT0018775,MAT00249,1,309.33,309.33
MPT00047243,MNT0018775,MAT00246,1,295.3,295.3
MPT00047244,MNT0008043,MAT00212,1,42.65,42.65
MPT00047245,MNT0000120,MAT00052,1,753.21,753.21
MPT00047246,MNT0015881,MAT00226,3,53.87,161.61
MPT00047247,MNT0015881,MAT00227,1,272.11,272.11
MPT00047248,MNT0023816,MAT00227,1,244.93,244.93
MPT00047249,MNT0023816,MAT00229,2,470.22,940.44
MPT00047250,MNT0023816,MAT00236,1,196.15,196.15
MPT00047251,MNT0022438,MAT00231,1,441.41,441.41
MPT00047252,MNT0022438,MAT00249,1,333.73,333.73
MPT00047253,MNT0004782,MAT00005,1,265.84,265.84
MPT00047254,MNT0007155,MAT00209,1,289.15,289.15
MPT00047255,MNT0022377,MAT00238,1,180.59,180.59
MPT00047256,MNT0022377,MAT00239,1,754.06,754.06
MPT00047257,MNT0022377,MAT00236,2,205.4,410.8
MPT00047258,MNT0006213,MAT00134,2,71.56,143.12
MPT00047259,MNT0009602,MAT00043,1,277.05,277.05
MPT00047260,MNT0009602,MAT00046,1,441.67,441.67
MPT00047261,MNT0015474,MAT00247,1,744.8,744.8
MPT00047262,MNT0011424,MAT00231,1,370.61,370.61
MPT00047263,MNT0011424,MAT00229,1,476.61,476.61
MPT00047264,MNT0015012,MAT00235,1,314.09,314.09
MPT00047265,MNT0001388,MAT00204,1,1318.83,1318.83
MPT00047266,MNT0001388,MAT00218,1,73.49,73.49
MPT00047267,MNT0001388,MAT00220,1,305.92,305.92
MPT00047268,MNT0001388,MAT00215,1,147.24,147.24
MPT00047269,MNT0008895,MAT00029,1,226.35,226.35
MPT00047270,MNT0028500,MAT00226,1,54.15,54.15
MPT00047271,MNT0018835,MAT00243,1,1391.73,1391.73
MPT00047272,MNT0012468,MAT00245,1,107.01,107.01
MPT00047273,MNT0007924,MAT00046,2,447.39,894.78
MPT00047274,MNT0007924,MAT00034,2,75.58,151.16
MPT00047275,MNT0017670,MAT00250,1,3147.96,3147.96
MPT00047276,MNT0017670,MAT00229,1,443.75,443.75
MPT00047277,MNT0017670,MAT00235,2,285.17,570.34
MPT00047278,MNT0010343,MAT00090,1,286.72,286.72
MPT00047279,MNT0008925,MAT00093,2,626.75,1253.5
MPT00047280,MNT0008925,MAT00088,1,1187.35,1187.35
MPT00047281,MNT0008925,MAT00092,1,688.73,688.73
MPT00047282,MNT0008925,MAT00089,1,493.43,493.43
MPT00047283,MNT0016086,MAT00228,1,77.18,77.18
MPT00047284,MNT0016086,MAT00232,1,69.18,69.18
MPT00047285,MNT0016086,MAT00233,1,242.11,242.11
MPT00047286,MNT0008506,MAT00049,2,86.95,173.9
MPT00047287,MNT0008506,MAT00048,1,241.88,241.88
MPT00047288,MNT0008506,MAT00038,1,745.38,745.38
MPT00047289,MNT0008506,MAT00043,1,297.03,297.03
MPT00047290,MNT0023651,MAT00227,4,241.18,964.72
MPT00047291,MNT0023651,MAT00240,2,695.58,1391.16
MPT00047292,MNT0023651,MAT00232,1,71.03,71.03
MPT00047293,MNT0009091,MAT00208,2,50.68,101.36
MPT00047294,MNT0013412,MAT00248,1,467.43,467.43
MPT00047295,MNT0013412,MAT00227,1,229.99,229.99
MPT00047296,MNT0013412,MAT00231,1,416.18,416.18
MPT00047297,MNT0013412,MAT00239,1,658.25,658.25
MPT00047298,MNT0000756,MAT00142,2,422.7,845.4
MPT00047299,MNT0017108,MAT00245,4,93.96,375.84
MPT00047300,MNT0017108,MAT00245,1,86.65,86.65
MPT00047301,MNT0011963,MAT00242,1,191.9,191.9
MPT00047302,MNT0011963,MAT00249,2,284.33,568.66
MPT00047303,MNT0007075,MAT00054,1,525.13,525.13
MPT00047304,MNT0007075,MAT00068,1,148.08,148.08
MPT00047305,MNT0017650,MAT00234,2,293.52,587.04
MPT00047306,MNT0017650,MAT00229,1,489.91,489.91
MPT00047307,MNT0017650,MAT00235,3,281.19,843.57
MPT00047308,MNT0028729,MAT00237,1,971.94,971.94
MPT00047309,MNT0028729,MAT00244,1,203.64,203.64
MPT00047310,MNT0028729,MAT00230,2,418.01,836.02
MPT00047311,MNT0022277,MAT00239,1,777.79,777.79
MPT00047312,MNT0023249,MAT00235,1,300.04,300.04
MPT00047313,MNT0023249,MAT00236,1,181.52,181.52
MPT00047314,MNT0018450,MAT00233,1,267.91,267.91
MPT00047315,MNT0013172,MAT00232,1,80.13,80.13
MPT00047316,MNT0013172,MAT00231,1,428.02,428.02
MPT00047317,MNT0019315,MAT00242,1,177.07,177.07
MPT00047318,MNT0017040,MAT00245,1,86.35,86.35
MPT00047319,MNT0029983,MAT00241,2,142.41,284.82
MPT00047320,MNT0029983,MAT00226,1,56.2,56.2
MPT00047321,MNT0023642,MAT00235,4,298.34,1193.36
MPT00047322,MNT0002470,MAT00066,1,129.44,129.44
MPT00047323,MNT0009403,MAT00067,1,608.81,608.81
MPT00047324,MNT0009403,MAT00063,1,239.06,239.06
MPT00047325,MNT0009403,MAT00061,1,293.56,293.56
MPT00047326,MNT0006780,MAT00103,2,83.32,166.64
MPT00047327,MNT0006780,MAT00104,1,468.95,468.95
MPT00047328,MNT0008878,MAT00103,2,99.77,199.54
MPT00047329,MNT0008878,MAT00104,1,448.29,448.29
MPT00047330,MNT0008878,MAT00122,2,291.66,583.32
MPT00047331,MNT0000699,MAT00214,1,710.25,710.25
MPT00047332,MNT0001759,MAT00110,1,462.26,462.26
MPT00047333,MNT0002143,MAT00201,1,165.12,165.12
MPT00047334,MNT0029000,MAT00226,1,50.21,50.21
MPT00047335,MNT0029000,MAT00237,3,936.9,2810.7
MPT00047336,MNT0029000,MAT00234,2,251.41,502.82
MPT00047337,MNT0017252,MAT00247,1,772.32,772.32
MPT00047338,MNT0017252,MAT00235,2,313.73,627.46
MPT00047339,MNT0026091,MAT00229,1,466.27,466.27
MPT00047340,MNT0006084,MAT00218,2,62.65,125.3
MPT00047341,MNT0021382,MAT00242,1,189.71,189.71
MPT00047342,MNT0022172,MAT00228,1,76.94,76.94
MPT00047343,MNT0022172,MAT00226,1,53.6,53.6
MPT00047344,MNT0016271,MAT00228,2,61.53,123.06
MPT00047345,MNT0016271,MAT00238,1,168.58,168.58
MPT00047346,MNT0016271,MAT00244,1,215.3,215.3
MPT00047347,MNT0015662,MAT00229,1,409.48,409.48
MPT00047348,MNT0027816,MAT00229,1,486.6,486.6
MPT00047349,MNT0027816,MAT00234,1,267.26,267.26
MPT00047350,MNT0009008,MAT00014,2,78.19,156.38
MPT00047351,MNT0009008,MAT00011,1,58.16,58.16
MPT00047352,MNT0029511,MAT00227,1,244.07,244.07
MPT00047353,MNT0029511,MAT00226,1,57.04,57.04
MPT00047354,MNT0029511,MAT00247,2,722.5,1445.0
MPT00047355,MNT0015751,MAT00249,2,340.42,680.84
MPT00047356,MNT0015751,MAT00235,1,271.99,271.99
MPT00047357,MNT0015751,MAT00235,1,279.7,279.7
MPT00047358,MNT0016476,MAT00242,1,184.07,184.07
MPT00047359,MNT0016476,MAT00247,1,725.77,725.77
MPT00047360,MNT0016476,MAT00228,1,66.88,66.88
MPT00047361,MNT0009312,MAT00031,1,167.67,167.67
MPT00047362,MNT0009312,MAT00029,1,220.94,220.94
MPT00047363,MNT0009312,MAT00028,3,112.57,337.71
MPT00047364,MNT0009312,MAT00031,1,174.03,174.03
MPT00047365,MNT0002064,MAT00220,1,291.51,291.51
MPT00047366,MNT0002064,MAT00212,1,44.1,44.1
MPT00047367,MNT0002064,MAT00219,1,101.26,101.26
MPT00047368,MNT0002064,MAT00203,1,70.67,70.67
MPT00047369,MNT0004701,MAT00118,2,746.62,1493.24
MPT00047370,MNT0004701,MAT00102,2,259.77,519.54
MPT00047371,MNT0005333,MAT00006,2,326.1,652.2
MPT00047372,MNT0008660,MAT00089,4,475.79,1903.16
MPT00047373,MNT0004422,MAT00148,1,75.69,75.69
MPT00047374,MNT0004422,MAT00149,1,19.73,19.73
MPT00047375,MNT0004422,MAT00139,1,146.32,146.32
MPT00047376,MNT0019188,MAT00244,1,175.95,175.95
MPT00047377,MNT0019188,MAT00234,2,299.66,599.32
MPT00047378,MNT0000297,MAT00012,1,443.52,443.52
MPT00047379,MNT0003442,MAT00201,2,154.78,309.56
MPT00047380,MNT0022941,MAT00250,3,3332.62,9997.86
MPT00047381,MNT0022941,MAT00245,1,91.44,91.44
MPT00047382,MNT0023581,MAT00239,1,700.55,700.55
MPT00047383,MNT0023581,MAT00230,1,407.56,407.56
MPT00047384,MNT0023581,MAT00227,1,246.92,246.92
MPT00047385,MNT0014211,MAT00235,1,272.71,272.71
MPT00047386,MNT0014211,MAT00243,1,1348.09,1348.09
MPT00047387,MNT0021303,MAT00244,2,176.86,353.72
MPT00047388,MNT0015107,MAT00244,1,187.18,187.18
MPT00047389,MNT0004072,MAT00060,1,129.63,129.63
MPT00047390,MNT0028340,MAT00233,1,255.2,255.2
MPT00047391,MNT0028340,MAT00245,1,96.35,96.35
MPT00047392,MNT0028340,MAT00243,2,1305.77,2611.54
MPT00047393,MNT0015262,MAT00243,1,1369.01,1369.01
MPT00047394,MNT0009069,MAT00016,4,539.16,2156.64
MPT00047395,MNT0015553,MAT00247,1,651.41,651.41
MPT00047396,MNT0015553,MAT00244,1,204.31,204.31
MPT00047397,MNT0015553,MAT00232,1,67.33,67.33
MPT00047398,MNT0021390,MAT00250,1,2974.27,2974.27
MPT00047399,MNT0021390,MAT00238,1,153.07,153.07
MPT00047400,MNT0023343,MAT00248,1,503.83,503.83
MPT00047401,MNT0023343,MAT00241,1,172.23,172.23
MPT00047402,MNT0009693,MAT00123,1,520.08,520.08
MPT00047403,MNT0009693,MAT00125,1,59.59,59.59
MPT00047404,MNT0009893,MAT00101,1,57.17,57.17
MPT00047405,MNT0011468,MAT00240,1,647.77,647.77
MPT00047406,MNT0011468,MAT00233,1,263.61,263.61
MPT00047407,MNT0023047,MAT00233,1,277.03,277.03
MPT00047408,MNT0023047,MAT00250,1,3369.33,3369.33
MPT00047409,MNT0023047,MAT00230,1,371.02,371.02
MPT00047410,MNT0006566,MAT00008,1,97.17,97.17
MPT00047411,MNT0006566,MAT00019,1,348.28,348.28
MPT00047412,MNT0006566,MAT00002,1,124.71,124.71
